week,category,weekly_rank,weekly_hours_viewed,cumulative_weeks_in_top_10,Show_title,type,description,release_year,age_certification,runtime_mins,genres,production_countries,imdb_id,imdb_score,imdb_votes,drama,comedy,action,family,crime,romance,month_year
2021-10-31,TV (Non-English),3,25890000,1,sintonia,SHOW,"Told through three different characters' perspectives, the story of Sintonia explores the interconnection of the music, drug traffic, and religion in São Paulo. In the quest to be somebody, many paths will converge.",2019,TV-MA,44.0,"drama, crime, music",Brazil,tt8165086,6.6,1172.0,1,0,0,0,1,0,2021-10
2021-10-31,TV (Non-English),4,19410000,4,the five juanas,SHOW,Five women with the same birthmark set out to unravel the truth about their pasts and discover a tragic web of lies spun by a powerful politician.,2021,TV-MA,39.0,drama,Mexico,tt15377930,6.9,1813.0,1,0,0,0,0,0,2021-10
2021-10-31,TV (Non-English),5,18290000,9,hometown cha-cha-cha,SHOW,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.",2021,TV-14,78.0,"comedy, romance, drama",South Korea,tt14518756,8.4,11060.0,1,1,0,0,0,1,2021-10
2021-10-31,TV (Non-English),8,9740000,2,the king's affection,SHOW,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret.",2021,TV-14,65.0,drama,South Korea,tt14609428,7.9,3409.0,1,0,0,0,0,0,2021-10
2021-10-31,TV (Non-English),9,9130000,3,love is blind: brazil,SHOW,"The dating experiment comes to Brazil as local singles look for true love and get engaged, all without meeting the other person face to face.",2021,TV-MA,56.0,"reality, romance",Brazil,tt15018224,6.1,445.0,0,0,0,0,0,1,2021-10
2021-10-31,TV (Non-English),10,8910000,5,the chestnut man,SHOW,"At a grisly murder scene sits a figurine made of chestnuts. From this creepy clue, two detectives hunt a killer linked to a politician's missing child.",2021,TV-MA,55.0,"crime, drama, thriller",Denmark,tt10834220,7.7,42817.0,1,0,0,0,1,0,2021-10
2021-10-24,Films (English),2,7900000,3,venom,movie,"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",2018,PG-13,112.0,"action, adventure, sci-fi","United States, China",tt1270797,6.6,481692.0,0,0,1,0,0,0,2021-10
2021-10-24,Films (English),3,7380000,1,what happens in vegas,movie,"A man and a woman are compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",2008,PG-13,99.0,"comedy, romance",United States,tt1033643,6.1,177645.0,0,1,0,0,0,1,2021-10
2021-10-24,Films (English),4,5780000,1,a dog's journey,movie,A dog finds the meaning of his own existence through the lives of the humans he meets.,2019,PG,109.0,"adventure, comedy, drama","China, India, Hong Kong, United States",tt8385474,7.4,24934.0,1,1,0,0,0,0,2021-10
2021-10-24,Films (English),5,5570000,5,my little pony: a new generation,MOVIE,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",2021,PG,91.0,"music, action, animation, family, fantasy, comedy, drama, scifi","Ireland, United States, Canada",tt10101702,6.8,3657.0,1,1,1,1,0,0,2021-10
2021-10-24,Films (English),6,5350000,1,unfaithful,movie,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,2002,R,124.0,"drama, romance, thriller","France, Germany, United States",tt0250797,6.7,90382.0,1,0,0,0,0,1,2021-10
2021-10-24,Films (English),7,4520000,2,going in style,movie,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",2017,PG-13,96.0,"comedy, crime",United States,tt2568862,6.6,86041.0,0,1,0,0,1,0,2021-10
2021-10-24,Films (English),8,4400000,4,the guilty,MOVIE,A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,2021,R,91.0,"drama, thriller, action, crime",United States,tt9421570,6.3,117984.0,1,0,1,0,1,0,2021-10
2021-10-24,Films (English),9,3440000,1,street kings,movie,"An undercover cop, disillusioned by the death of his wife, is implicated in the murder of an officer and must struggle to clear himself.",2008,R,109.0,"action, crime, thriller",United States,tt0421073,6.8,114570.0,0,0,1,0,1,0,2021-10
2021-10-24,Films (English),10,3430000,4,hotel transylvania 3: summer vacation,movie,"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.",2018,PG,97.0,"animation, adventure, comedy","United States, South Korea",tt5220122,6.3,74229.0,0,1,0,0,0,0,2021-10
2021-10-24,Films (Non-English),8,1910000,4,friendzone,movie,Hopeful romantic Thibault believes his luck could change when sparks fly between him and Rose. But can he go from bestie to boyfriend.,2021,TV-MA,88.0,"comedy, romance",France,tt14700948,5.9,3559.0,0,1,0,0,0,1,2021-10
2021-10-24,Films (Non-English),10,1150000,4,beauty and the beast,movie,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,1991,G,84.0,"animation, family, fantasy",United States,tt0101414,8.0,453816.0,0,0,0,1,0,0,2021-10
2021-10-24,TV (English),1,179000000,2,you,SHOW,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",2018,TV-MA,47.0,"crime, drama, thriller, romance",United States,tt7335184,7.7,230119.0,1,0,0,0,1,1,2021-10
2021-10-24,TV (English),2,79040000,4,maid,SHOW,"Inspired by the powerful New York Times best-selling memoir Maid: Hard Work, Low Pay, and a Mother's Will to Survive by Stephanie Land, Maid will chronicle a single mother who turns to housekeeping to - barely - make ends meet as she battles against poverty, homelessness, and bureaucracy.",2021,TV-MA,54.0,"drama, comedy",United States,tt11337908,8.4,77885.0,1,1,0,0,0,0,2021-10
2021-10-24,TV (English),3,44810000,2,you,SHOW,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",2018,TV-MA,47.0,"crime, drama, thriller, romance",United States,tt7335184,7.7,230119.0,1,0,0,0,1,1,2021-10
2021-10-24,TV (English),4,35530000,1,locke & key,SHOW,"Three siblings who move into their ancestral estate after their father's gruesome murder discover their new home's magical keys, which must be used in their stand against an evil creature who wants the keys and their powers.",2020,TV-14,48.0,"drama, thriller, scifi, horror, fantasy",United States,tt3007572,7.4,72031.0,1,0,0,0,0,0,2021-10
2021-10-24,TV (English),5,33120000,1,you,SHOW,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",2018,TV-MA,47.0,"crime, drama, thriller, romance",United States,tt7335184,7.7,230119.0,1,0,0,0,1,1,2021-10
2021-10-24,TV (English),6,19970000,1,dynasty,SHOW,"The reboot follows two of America’s wealthiest families, the Carringtons and the Colbys, as they feud for control over their fortune and their children focusing on Fallon Carrington, the daughter of billionaire Blake Carrington, and her soon-to-be stepmother, Cristal, a Hispanic woman marrying into this WASP family and America’s most powerful class.",2017,TV-14,42.0,drama,United States,tt6128300,7.2,21637.0,1,0,0,0,0,0,2021-10
2021-10-24,TV (English),7,18380000,6,sex education,SHOW,Inexperienced Otis channels his sex therapist mom when he teams up with rebellious Maeve to set up an underground sex therapy clinic at school.,2019,TV-MA,52.0,"drama, comedy",United Kingdom,tt7767422,8.3,251168.0,1,1,0,0,0,0,2021-10
2021-10-24,TV (English),8,15930000,1,cocomelon,series,"In the town of Cocomelon, baby JJ and his siblings go on fun every-day adventures with nursery, play, exploration, and learning - situations that any preschooler could relate to. Fun, relatable stories set to toe-tapping songs.",2018,TV-PG,0.0,"animation, family",United States,tt12427840,4.7,653.0,0,0,0,1,0,0,2021-10
2021-10-24,TV (English),9,15760000,1,another life,SHOW,"After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact.",2019,TV-MA,42.0,"scifi, drama, thriller",United States,tt8369840,5.2,35536.0,1,0,0,0,0,0,2021-10
2021-10-24,TV (English),10,15710000,1,locke & key,SHOW,"Three siblings who move into their ancestral estate after their father's gruesome murder discover their new home's magical keys, which must be used in their stand against an evil creature who wants the keys and their powers.",2020,TV-14,48.0,"drama, thriller, scifi, horror, fantasy",United States,tt3007572,7.4,72031.0,1,0,0,0,0,0,2021-10
2021-10-24,TV (Non-English),1,147560000,6,squid game,SHOW,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games—with high stakes. But, a tempting prize awaits the victor.",2021,TV-MA,55.0,"action, thriller, drama",South Korea,tt10919420,8.0,426967.0,1,0,1,0,0,0,2021-10
2021-10-24,TV (Non-English),2,84530000,2,my name,SHOW,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",2021,TV-MA,5.0,"thriller, action, crime, drama",South Korea,tt12940504,7.8,19737.0,1,0,1,0,1,0,2021-10
2021-10-24,TV (Non-English),3,34600000,3,the five juanas,SHOW,Five women with the same birthmark set out to unravel the truth about their pasts and discover a tragic web of lies spun by a powerful politician.,2021,TV-MA,39.0,drama,Mexico,tt15377930,6.9,1813.0,1,0,0,0,0,0,2021-10
2021-10-24,TV (Non-English),4,31840000,8,hometown cha-cha-cha,SHOW,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.",2021,TV-14,78.0,"comedy, romance, drama",South Korea,tt14518756,8.4,11060.0,1,1,0,0,0,1,2021-10
2021-10-24,TV (Non-English),5,16290000,2,love is blind: brazil,SHOW,"The dating experiment comes to Brazil as local singles look for true love and get engaged, all without meeting the other person face to face.",2021,TV-MA,56.0,"reality, romance",Brazil,tt15018224,6.1,445.0,0,0,0,0,0,1,2021-10
2021-10-24,TV (Non-English),7,12900000,4,the chestnut man,SHOW,"At a grisly murder scene sits a figurine made of chestnuts. From this creepy clue, two detectives hunt a killer linked to a politician's missing child.",2021,TV-MA,55.0,"crime, drama, thriller",Denmark,tt10834220,7.7,42817.0,1,0,0,0,1,0,2021-10
2021-10-24,TV (Non-English),8,8700000,5,alice in borderland,SHOW,A group of bored delinquents are transported to a parallel dimension as part of a survival game.,2020,TV-MA,47.0,"action, drama, scifi, thriller, fantasy",Japan,tt10795658,7.6,49446.0,1,0,1,0,0,0,2021-10
2021-10-24,TV (Non-English),9,7710000,3,"yo soy betty, la fea",series,"An outcast in a prominent fashion company, a sweet-hearted and unattractive assistant falls hopelessly in love with her boss.",1999,TV-PG,3.0,"comedy, drama, romance",Colombia,tt0233127,8.2,3286.0,1,1,0,0,0,1,2021-10
2021-10-24,TV (Non-English),10,6950000,1,the king's affection,SHOW,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret.",2021,TV-14,65.0,drama,South Korea,tt14609428,7.9,3409.0,1,0,0,0,0,0,2021-10
2021-10-17,Films (English),1,20410000,2,venom,movie,"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",2018,PG-13,112.0,"action, adventure, sci-fi","United States, China",tt1270797,6.6,481692.0,0,0,1,0,0,0,2021-10
2021-10-17,Films (English),2,12590000,3,the guilty,MOVIE,A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,2021,R,91.0,"drama, thriller, action, crime",United States,tt9421570,6.3,117984.0,1,0,1,0,1,0,2021-10
2021-10-17,Films (English),3,9470000,2,security,MOVIE,"An ex-special services veteran, down on his luck and desperate for work, takes a job as a security guard at a run-down mall in a rough area of town. On his first night on the job, he opens the door to a distraught and desperate young girl who has fled the hijacking of a Police motorcade that was transporting her to testify as a witness in a trial. Hot on her heels is the psychopathic hijacker and his team of henchmen, who will stop at nothing to extract and eliminate the witness.",2017,R,87.0,"thriller, action, crime, european",United States,tt3501112,5.7,18943.0,0,0,1,0,1,0,2021-10
2021-10-17,Films (English),4,8220000,4,my little pony: a new generation,MOVIE,"Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",2021,PG,91.0,"music, action, animation, family, fantasy, comedy, drama, scifi","Ireland, United States, Canada",tt10101702,6.8,3657.0,1,1,1,1,0,0,2021-10
2021-10-17,Films (English),7,5800000,1,redemption,MOVIE,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",2013,R,1.0,"action, thriller, european","United States, United Kingdom",tt1893256,6.2,72889.0,0,0,1,0,0,0,2021-10
2021-10-17,Films (English),8,5000000,2,titanic,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194.0,"drama, romance",United States,tt0120338,7.9,1146825.0,1,0,0,0,0,1,2021-10
2021-10-17,Films (English),9,4950000,1,going in style,movie,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",2017,PG-13,96.0,"comedy, crime",United States,tt2568862,6.6,86041.0,0,1,0,0,1,0,2021-10
